Institute Name,Branch Name,Category,Gender,Closing Rank,Tuition Fee,Affiliated To
NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,SC,BOYS,156840,45000,JNTUH
NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,155149,45000,JNTUH
NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,156840,45000,JNTUH
NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),CIVIL ENGINEERING,SC,BOYS,156403,95000,JNTUH
NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,156204,95000,JNTUH
NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,115045,95000,JNTUH
NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,152755,95000,JNTUH
NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,154662,95000,JNTUH
NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),INFORMATION TECHNOLOGY,SC,BOYS,154715,95000,JNTUH
NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),CIVIL ENGINEERING,SC,BOYS,156840,70000,JNTUH
NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SC,BOYS,154689,70000,JNTUH
NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,147208,70000,JNTUH
NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,149876,70000,JNTUH
NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,154924,70000,JNTUH
NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,145246,70000,JNTUH
NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),INFORMATION  TECHNOLOGY,SC,BOYS,156743,70000,JNTUH
NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MECHANICAL ENGINEERING,SC,BOYS,98813,70000,JNTUH
NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SC,BOYS,155547,95000,JNTUH
NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),CIVIL ENGINEERING,SC,BOYS,156840,95000,JNTUH
NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,119166,95000,JNTUH
NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,153673,95000,JNTUH
NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,152191,95000,JNTUH
NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,143869,95000,JNTUH
O U COLLEGE OF ENGG  HYDERABAD,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SC,BOYS,13355,120000,OU
O U COLLEGE OF ENGG  HYDERABAD,BIO-MEDICAL ENGINEERING,SC,BOYS,51852,50000,OU
O U COLLEGE OF ENGG  HYDERABAD,CIVIL ENGINEERING,SC,BOYS,38327,50000,OU
Institute Name,Branch Name,SC,BOYS,SC BOYS,Tuition Fee,"TS
Affiliated To"
O U COLLEGE OF ENGG  HYDERABAD,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,6101,50000,OU
O U COLLEGE OF ENGG  HYDERABAD,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,15561,50000,OU
O U COLLEGE OF ENGG  HYDERABAD,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,22445,50000,OU
O U COLLEGE OF ENGG  HYDERABAD,MECHANICAL ENGINEERING,SC,BOYS,32769,50000,OU
O U COLLEGE OF ENGG  HYDERABAD,MINING ENGINEERING,SC,BOYS,92926,100000,OU
O U COLLEGE OF TECH  HYDERABAD,CHEMICAL ENGINEERING,SC,BOYS,90027,35000,OU
O U COLLEGE OF TECH  HYDERABAD,FOOD TECHNOLOGY,SC,BOYS,87962,35000,OU
O U COLLEGE OF TECH  HYDERABAD,TEXTILE TECHNOLOGY / TEXTILE ENGINEERING,SC,BOYS,103496,35000,OU
O U COLLEGE OF TECH  HYDERABAD  - SELF FINANCE,FOOD TECHNOLOGY,SC,BOYS,148943,70000,OU
O U COLLEGE OF TECH  HYDERABAD  - SELF FINANCE,TEXTILE TECHNOLOGY / TEXTILE ENGINEERING,SC,BOYS,149212,70000,OU
PALLAVI ENGINEERING COLLEGE,CIVIL ENGINEERING,SC,BOYS,117671,65000,JNTUH
PALLAVI ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SC,BOYS,119016,65000,JNTUH
PALLAVI ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,154003,65000,JNTUH
PALLAVI ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,147963,65000,JNTUH
PALLAVI ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,155780,65000,JNTUH
PALLAVI ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,154570,65000,JNTUH
PALLAVI ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,156840,65000,JNTUH
Institute Name,Branch Name,SC,BOYS,SC BOYS,Tuition Fee,"TS
Affiliated To"
SAI SPURTI INSTITUTE OF TECHNOLOGY,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SC,BOYS,107658,70000,JNTUH
SAI SPURTI INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,153975,70000,JNTUH
SAI SPURTI INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,156840,70000,JNTUH
SAI SPURTI INSTITUTE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,155956,70000,JNTUH
SAI SPURTI INSTITUTE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,120201,70000,JNTUH
SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,CIVIL ENGINEERING,SC,BOYS,156840,66700,JNTUH
SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,153146,66700,JNTUH
SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,150875,66700,JNTUH
SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,152712,66700,JNTUH
SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGINEERING,SC,BOYS,152378,66700,JNTUH
SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,151884,66700,JNTUH
SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,MECHANICAL ENGINEERING,SC,BOYS,156840,66700,JNTUH
SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS),CIVIL ENGINEERING,SC,BOYS,156840,95000,JNTUH
SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS),COMPUTER SCIENCE AND BUSINESS SYSTEM,SC,BOYS,141332,95000,JNTUH
SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,148839,95000,JNTUH
SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS),COMPUTER SCIENCE AND INFORMATION  TECHNOLOGY,SC,BOYS,156840,95000,JNTUH
SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,150721,95000,JNTUH
SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,147604,95000,JNTUH
SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,156840,95000,JNTUH
SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS),MECHANICAL ENGINEERING,SC,BOYS,156840,95000,JNTUH
Institute Name,Branch Name,SC,BOYS,SC BOYS,Tuition Fee,"TS
Affiliated To"
SREE DATTHA GRP OF INSTNS,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SC,BOYS,125104,80000,JNTUH
SREE DATTHA GRP OF INSTNS,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,124303,80000,JNTUH
SREE DATTHA GRP OF INSTNS,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,154418,80000,JNTUH
SREE DATTHA GRP OF INSTNS,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,156840,80000,JNTUH
SREE DATTHA GRP OF INSTNS,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,117209,80000,JNTUH
SREE DATTHA GRP OF INSTNS,MECHANICAL ENGINEERING,SC,BOYS,156840,80000,JNTUH
SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,SC,BOYS,154896,68000,JNTUH
SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,155619,68000,JNTUH
SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,147405,68000,JNTUH
SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,155966,68000,JNTUH
SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGINEERING,SC,BOYS,150556,68000,JNTUH
SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,154532,68000,JNTUH
SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,SC,BOYS,156840,68000,JNTUH
SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),CIVIL ENGINEERING,SC,BOYS,153846,80000,JNTUH
SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SC,BOYS,91166,80000,JNTUH
SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,131786,80000,JNTUH
SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,92510,80000,JNTUH
SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,133760,80000,JNTUH
SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (IOT),SC,BOYS,147304,80000,JNTUH
SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),COMPUTER ENGINEERING(SOFTWARE ENGINEERING),SC,BOYS,148326,80000,JNTUH
SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,143488,80000,JNTUH
SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,147620,80000,JNTUH
Institute Name,Branch Name,SC,BOYS,SC BOYS,Tuition Fee,"TS
Affiliated To"
SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),MECHANICAL ENGINEERING,SC,BOYS,156840,80000,JNTUH
SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,156851,72000,JNTUH
SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,147299,72000,JNTUH
SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,137335,72000,JNTUH
SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,151822,72000,JNTUH
SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,156840,72000,JNTUH
SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,CIVIL ENGINEERING,SC,BOYS,156840,130000,JNTUH
SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SC,BOYS,50570,130000,JNTUH
SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,50043,130000,JNTUH
SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,34872,130000,JNTUH
SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,44627,130000,JNTUH
SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (IOT),SC,BOYS,71381,130000,JNTUH
SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,82427,130000,JNTUH
SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,101554,130000,JNTUH
SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,INFORMATION  TECHNOLOGY,SC,BOYS,70163,130000,JNTUH
SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,MECHANICAL ENGINEERING,SC,BOYS,149196,130000,JNTUH
SCIENT INSTITUTE OF TECHNOLOGY,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SC,BOYS,156252,76000,JNTUH
SCIENT INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,154444,76000,JNTUH
SCIENT INSTITUTE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGINEERING,SC,BOYS,120051,76000,JNTUH
SCIENT INSTITUTE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,150064,76000,JNTUH
ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SC,BOYS,152386,96000,JNTUH
ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,156840,96000,JNTUH
ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,146920,96000,JNTUH
ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,156421,96000,JNTUH
ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,110254,96000,JNTUH
ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,156840,96000,JNTUH
Institute Name,Branch Name,SC,BOYS,SC BOYS,Tuition Fee,"TS
Affiliated To"
SPHOORTHY ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SC,BOYS,122227,95000,JNTUH
SPHOORTHY ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,151241,95000,JNTUH
SPHOORTHY ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,147406,95000,JNTUH
SPHOORTHY ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,149325,95000,JNTUH
SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),CIVIL ENGINEERING,SC,BOYS,156840,130000,UNIVERS
SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,62901,130000,UNIVERS
SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),ELECTRONICS AND COMMUNICATION ENGINEERING,SC,BOYS,132562,130000,UNIVERS
SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,156312,130000,UNIVERS
SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),MECHANICAL ENGINEERING,SC,BOYS,149376,130000,UNIVERS
SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,SC,BOYS,156840,106000,JNTUH
SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,151406,106000,JNTUH
SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,103371,106000,JNTUH
SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,153009,106000,JNTUH
SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGINEERING,SC,BOYS,151163,106000,JNTUH
Institute Name,Branch Name,SC,BOYS,SC BOYS,Tuition Fee,"TS
Affiliated To"
SRI VENKATESWARA ENGINEERING COLLEGE,CIVIL ENGINEERING,SC,BOYS,90633,60000,JNTUH
SRI VENKATESWARA ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,155280,60000,JNTUH
SRI VENKATESWARA ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,52126,60000,JNTUH
SRI VENKATESWARA ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,156840,60000,JNTUH
SRI VENKATESWARA ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,154048,60000,JNTUH
SWAMI VIVEKANANDA INST OF TECHNOLOGY,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SC,BOYS,128378,79350,JNTUH
SWAMI VIVEKANANDA INST OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SC,BOYS,153997,79350,JNTUH
SWAMI VIVEKANANDA INST OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,149765,79350,JNTUH
SWAMI VIVEKANANDA INST OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,78272,79350,JNTUH
SWAMI VIVEKANANDA INST OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,148844,79350,JNTUH
SWAMI VIVEKANANDA INST OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (IOT),SC,BOYS,153181,79350,JNTUH
SVS GRP OF INSTNS - SVS INST OF TECH,CIVIL ENGINEERING,SC,BOYS,84585,65000,JNTUH
SVS GRP OF INSTNS - SVS INST OF TECH,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,154066,65000,JNTUH
SVS GRP OF INSTNS - SVS INST OF TECH,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,144619,65000,JNTUH
SVS GRP OF INSTNS - SVS INST OF TECH,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,156598,65000,JNTUH
SVS GRP OF INSTNS - SVS INST OF TECH,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,156496,65000,JNTUH
SVS GRP OF INSTNS - SVS INST OF TECH,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,156840,65000,JNTUH
SVS GRP OF INSTNS - SVS INST OF TECH,MECHANICAL ENGINEERING,SC,BOYS,156840,65000,JNTUH
TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SC,BOYS,148942,65000,JNTUH
TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,104488,65000,JNTUH
TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,138839,65000,JNTUH
TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,156840,65000,JNTUH
TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SC,BOYS,155470,65000,JNTUH
TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,143465,65000,JNTUH
TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,156840,65000,JNTUH
TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,100982,65000,JNTUH
Institute Name,Branch Name,SC,BOYS,SC BOYS,Tuition Fee,"TS
Affiliated To"
TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SC,BOYS,155458,80000,JNTUH
TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),CIVIL ENGINEERING,SC,BOYS,156840,80000,JNTUH
TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,126994,80000,JNTUH
TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,154293,80000,JNTUH
TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,142461,80000,JNTUH
TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),INFORMATION  TECHNOLOGY,SC,BOYS,154766,80000,JNTUH
T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,SC,BOYS,147798,85000,JNTUH
T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,150017,85000,JNTUH
T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,88024,85000,JNTUH
T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,149865,85000,JNTUH
T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGINEERING,SC,BOYS,155713,85000,JNTUH
T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,156840,85000,JNTUH
T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),INFORMATION TECHNOLOGY,SC,BOYS,155018,85000,JNTUH
T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,SC,BOYS,128526,85000,JNTUH
TALLA PADMAVATHI COLL OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,155457,75000,JNTUH
TALLA PADMAVATHI COLL OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,115287,75000,JNTUH
TALLA PADMAVATHI COLL OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGINEERING,SC,BOYS,156840,75000,JNTUH
VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),CIVIL ENGINEERING,SC,BOYS,149097,105000,JNTUH
VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,153014,105000,JNTUH
VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,115505,105000,JNTUH
VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,149920,105000,JNTUH
